id	targets	type
RPL23A		target
RPL24		target
RPL26		target
RPL27		target
RPL27A		target
RPL29		target
RPL3		target
RPL30		target
RPL34		target
RPL3L		target
RPL4		target
RPL5		target
RPL7		target
RPL7A		target
RPL8		target
RPLP0		target
RPLP1		target
RPLP2		target
RPN1		target
RPN2		target
RPP25		target
RPP38		target
RPRD1B		target
RPRD2		target
RPS10		target
RPS13		target
RPS14		target
RPS17		target
RPS19		target
RPS2		target
RPS20		target
RPS21		target
RPS26		target
RPS27		target
RPS27L		target
RPS3		target
RPS3A		target
RPS4X		target
RPS4Y1		target
RPS4Y2		target
RPS5		target
RPS6		target
RPS6KA3		target
RPS6KA4		target
RPS6KA5		target
RPS6KA6		target
RPS6KB1		target
RPS6KB2		target
RPS6KC1		target
RPS7		target
RPS8		target
RPS9		target
RPSA		target
RPTN		target
RPTOR		target
RPUSD2		target
RRAD		target
RRAGC		target
RRAGD		target
RRAS		target
RRAS2		target
RRM1		target
RRM2B		target
RRN3		target
RRP12		target
RRP15		target
RRP1B		target
RRP8		target
RRP9		target
RS1		target
RSF1		target
RSL1D1		target
RSPH1		target
RSPO4		target
RSRC1		target
RSRC2		target
RTF1		target
RTKN		target
RTN1		target
RTN2		target
RTN4		target
RTN4IP1		target
RTTN		target
RUFY1		target
RUFY2		target
RUNDC1		target
RUNX1T1		target
RUNX2		target
RUSC1		target
RUSC2		target
RUVBL2		target
RYR1		target
RYR2		target
S100A10		target
S100A11		target
S100A13		target
S100A14		target
S100A16		target
S100A5		target
S100A9		target
S1PR1		target
S1PR3		target
SACS		target
SAE1		target
SAFB		target
SAFB2		target
SAG		target
SAGE1		target
SALL1		target
SALL2		target
SALL4		target
SAMD4B		target
SAMD9		target
SAMD9L		target
SAMHD1		target
SAMSN1		target
SAP130		target
SAP18		target
SAP30		target
SAP30BP		target
SAP30L		target
SAR1A		target
SARDH		target
SARNP		target
SARS		target
SARS2		target
SART1		target
SART3		target
SASH1		target
SASH3		target
SASS6		target
SAT1		target
SATB2		target
SAV1		target
SBF1		target
SBK1		target
SCAF1		target
SCAMP1		target
SCAMP2		target
SCAMP3		target
SCAMP4		target
SCAND1		target
SCAND2		target
SCAP		target
SCARA5		target
SCARB2		target
SCARF1		target
SCCPDH		target
SCD		target
SCEL		target
SCG2		target
SCG3		target
SCG5		target
SCGB1C1		target
SCGB1D1		target
SCGB2A1		target
SCLT1		target
SCLY		target
SCMH1		target
SCML2		target
SCN11A		target
SCN2A		target
SCN2B		target
SCN5A		target
SCN7A		target
SCN8A		target
SCNM1		target
SCNN1G		target
SCP2		target
SCRN1		target
SCUBE1		target
SCYL1		target
SCYL2		target
SCYL3		target
SDAD1		target
SDC1		target
SDC2		target
SDC3		target
SDC4		target
SDCBP		target
SDCBP2		target
SDCCAG1		target
SDCCAG10		target
SDCCAG3		target
SDF4		target
SDHA		target
SDK1		target
SDK2		target
SDPR		target
SEC14L1		target
SEC14L2		target
SEC16A		target
SEC16B		target
SEC22A		target
SEC23A		target
SEC23IP		target
SEC24A		target
SEC24B		target
SEC24C		target
SEC31A		target
SEC61B		target
SEC62		target
SEC63		target
SECISBP2		target
SEH1L		target
SEL1L3		target
SELP		target
SEMA3A		target
SEMA3C		target
SEMA3G		target
SEMA4B		target
SEMA5A		target
SEMA6A		target
SEMA6D		target
SENP3		target
SENP6		target
SEPT1		target
SEPT10		target
SEPT3		target
SEPT4		target
SEPT5		target
SEPT6		target
SEPT7		target
SEPT8		target
SEPT9		target
SERBP1		target
SERGEF		target
SERINC1		target
SERINC3		target
SERPINA1		target
SERPINA9		target
SERPINB10		target
SERPINB9		target
SERPINF1		target
SESN2		target
SESTD1		target
SET		target
SETBP1		target
SETD1A		target
SETD1B		target
SETD2		target
SETD5		target
SETD8		target
SETDB1		target
SETMAR		target
SETX		target
SF1		target
SF3A1		target
SF3A3		target
SF3B1		target
SF3B2		target
SF3B4		target
SF3B5		target
SF4		target
SFMBT1		target
SFMBT2		target
SFN		target
SFPQ		target
SFRP2		target
SFRS1		target
SFRS11		target
SFRS12		target
SFRS12IP1		target
SFRS13A		target
SFRS14		target
SFRS15		target
SFRS16		target
SFRS17A		target
SFRS18		target
SFRS2		target
SFRS2IP		target
SFRS3		target
SFRS4		target
SFRS5		target
SFRS6		target
SFRS7		target
SFRS8		target
SFRS9		target
SFTPC		target
SGCD		target
SGIP1		target
SGK2		target
SGK3		target
SGMS2		target
SGOL1		target
SGOL2		target
SGPP1		target
SGSM3		target
SGTA		target
SGTB		target
SH2B2		target
SH2B3		target
SH2D1A		target
SH2D2A		target
SH2D3A		target
SH2D3C		target
SH2D4A		target
SH3BP1		target
SH3BP4		target
SH3BP5		target
SH3BP5L		target
SH3D19		target
SH3GL1		target
SH3GL2		target
SH3GLB2		target
SH3KBP1		target
SH3RF1		target
SH3RF2		target
SH3RF3		target
SHANK1		target
SHARPIN		target
SHB		target
SHC2		target
SHC3		target
SHC4		target
SHCBP1		target
SHE		target
SHISA5		target
SHKBP1		target
SHMT1		target
SHOC2		target
SHOX		target
SHROOM2		target
SHROOM3		target
SHROOM4		target
SI		target
SIAH1		target
SIAH2		target
SIGIRR		target
SIGLEC12		target
SIGLEC5		target
SIGLEC9		target
SIK1		target
SIK2		target
SIM1		target
SIN3A		target
SIN3B		target
SIP1		target
SIPA1		target
SIPA1L1		target
SIPA1L2		target
SIPA1L3		target
SIRPA		target
SIRT1		target
SIRT2		target
SIRT6		target
SIT1		target
SIVA1		target
SKA1		target
SKA2		target
SKA3		target
SKAP1		target
SKAP2		target
SKIV2L2		target
SKP2		target
SLA		target
SLAIN2		target
SLAMF1		target
SLAMF7		target
SLC10A2		target
SLC12A1		target
SLC12A2		target
SLC12A3		target
SLC12A4		target
SLC12A5		target
SLC12A6		target
SLC12A7		target
SLC14A2		target
SLC15A1		target
SLC16A1		target
SLC16A10		target
SLC16A2		target
SLC16A3		target
SLC16A6		target
SLC17A5		target
SLC17A6		target
SLC17A7		target
SLC18A2		target
SLC18A3		target
SLC1A1		target
SLC1A2		target
SLC1A3		target
SLC1A4		target
SLC1A5		target
SLC1A6		target
SLC20A1		target
SLC20A2		target
SLC22A1		target
SLC22A20		target
SLC22A7		target
SLC23A2		target
SLC24A2		target
SLC24A3		target
SLC24A4		target
SLC25A1		target
SLC25A11		target
SLC25A14		target
SLC25A2		target
SLC25A24		target
SLC25A28		target
SLC25A3		target
SLC25A31		target
SLC25A32		target
SLC25A36		target
SLC25A37		target
SLC25A4		target
SLC25A42		target
SLC25A46		target
SLC25A5		target
SLC25A6		target
SLC26A10		target
SLC26A2		target
SLC26A3		target
SLC26A6		target
SLC27A1		target
SLC27A2		target
SLC29A4		target
SLC2A1		target
SLC2A10		target
SLC2A2		target
SLC2A3		target
SLC2A4		target
SLC2A6		target
SLC30A1		target
SLC30A3		target
SLC30A5		target
SLC30A6		target
SLC33A1		target
SLC34A2		target
SLC35A2		target
SLC35B2		target
SLC35E1		target
SLC36A2		target
SLC38A1		target
SLC38A10		target
SLC38A4		target
SLC38A5		target
SLC39A10		target
SLC39A3		target
SLC39A6		target
SLC39A7		target
SLC39A8		target
SLC3A1		target
SLC3A2		target
SLC43A2		target
SLC43A3		target
SLC44A1		target
SLC45A2		target
SLC46A1		target
SLC4A1		target
SLC4A1AP		target
SLC4A2		target
SLC4A5		target
SLC4A7		target
SLC4A8		target
SLC5A5		target
SLC6A1		target
SLC6A11		target
SLC6A12		target
SLC6A15		target
SLC6A17		target
SLC6A2		target
SLC6A3		target
SLC6A6		target
SLC6A8		target
SLC7A11		target
SLC7A4		target
SLC7A5		target
SLC7A6		target
SLC7A7		target
SLC8A1		target
SLC8A2		target
SLC9A1		target
SLC9A11		target
SLC9A2		target
SLC9A3		target
SLC9A3R1		target
SLC9A7		target
SLC9A8		target
SLC9A9		target
SLCO1B3		target
SLCO1C1		target
SLCO2B1		target
SLCO4A1		target
SLIT3		target
SLITRK2		target
SLITRK3		target
SLITRK5		target
SLITRK6		target
SLK		target
SLTM		target
SLU7		target
SMAD1		target
SMAD2		target
SMAD3		target
SMAD4		target
SMAD5		target
SMAD6		target
SMAD9		target
SMAP2		target
SMARCA1		target
SMARCA2		target
SMARCA5		target
SMARCAL1		target
SMARCB1		target
SMARCC1		target
SMARCC2		target
SMARCE1		target
SMC1A		target
SMC3		target
SMC4		target
SMC5		target
SMC6		target
SMCR7		target
SMCR7L		target
SMEK2		target
SMG1		target
SMG6		target
SMG7		target
SMN2		target
SMNDC1		target
SMPD4		target
SMPDL3B		target
SMS		target
SMURF1		target
SMYD2		target
SNAI1		target
SNAP23		target
SNAP25		target
SNAP29		target
SNAP91		target
SNAPC1		target
SNAPC4		target
SNAPC5		target
SNAPIN		target
SNCA		target
SNCAIP		target
SNCG		target
SND1		target
SNED1		target
SNIP1		target
SNN		target
SNORD84		target
SNRK		target
SNRNP200		target
SNRNP27		target
SNRNP70		target
SNRPA		target
SNRPA1		target
SNRPB2		target
SNRPC		target
SNRPD1		target
SNRPD2		target
SNTA1		target
SNTB1		target
SNTB2		target
SNTG1		target
SNW1		target
SNX1		target
SNX15		target
SNX16		target
SNX17		target
SNX18		target
SNX2		target
SNX22		target
SNX24		target
SNX3		target
SNX33		target
SNX4		target
SNX5		target
SNX8		target
SNX9		target
SOCS3		target
SOCS6		target
SOD1		target
SOD2		target
SOHLH2		target
SON		target
SORBS1		target
SORBS3		target
SORCS3		target
SORT1		target
SOS1		target
SOS2		target
SOX10		target
SOX11		target
SOX18		target
SOX2		target
SOX4		target
SOX5		target
SOX9		target
SP1		target
SP2		target
SP3		target
SP4		target
SPAG1		target
SPAG17		target
SPAG5		target
SPAG6		target
SPAG7		target
SPAG9		target
SPARCL1		target
SPAST		target
SPATA19		target
SPATA2		target
SPATA22		target
SPATA5		target
SPATA6		target
SPATS2		target
SPC24		target
SPEF2		target
SPEN		target
SPG11		target
SPG20		target
SPHK1		target
SPHK2		target
SPHKAP		target
SPIB		target
SPIN1		target
SPINT1		target
SPIRE1		target
SPIRE2		target
SPN		target
SPNS1		target
SPOP		target
SPP1		target
SPP2		target
SPR		target
SPRED1		target
SPRED2		target
SPRY1		target
SPRY2		target
SPRY4		target
SPSB3		target
SPTA1		target
SPTBN1		target
SPTBN2		target
SPTBN4		target
SPTBN5		target
SPTLC1		target
SPTLC2		target
SQSTM1		target
SR140		target
SRBD1		target
SRC		target
SRCAP		target
SREBF2		target
SRF		target
SRFBP1		target
SRGAP1		target
SRGAP2		target
SRGAP3		target
SRI		target
SRP14		target
SRP68		target
SRP72		target
SRPK1		target
SRPR		target
SRRM1		target
SRRM2		target
SRRM4		target
SRRT		target
SSB		target
SSBP1		target
SSBP3		target
SSBP4		target
SSFA2		target
SSH1		target
SSH2		target
SSH3		target
SSR1		target
SSR3		target
SSRP1		target
SSSCA1		target
SSTR2		target
SSTR3		target
SSX1		target
SSX2IP		target
ST13		target
ST3GAL2		target
ST5		target
ST6GAL1		target
ST6GALNAC1		target
ST6GALNAC3		target
STAB1		target
STAB2		target
STAG1		target
STAG3		target
STAM		target
STAM2		target
STAMBP		target
STAMBPL1		target
STAP1		target
STAR		target
STARD10		target
STARD13		target
STARD3NL		target
STARD8		target
STAT1		target
STAT2		target
STAT3		target
STAT4		target
STAT5A		target
STAT5B		target
STAT6		target
STATH		target
STAU1		target
STBD1		target
STC2		target
STEAP2		target
STEAP3		target
STIM1		target
STIM2		target
STIP1		target
STK10		target
STK11		target
STK11IP		target
STK16		target
STK17A		target
STK17B		target
STK24		target
STK25		target
STK3		target
STK31		target
STK32C		target
STK33		target
STK35		target
STK36		target
STK38		target
STK38L		target
STK39		target
STK4		target
STMN2		target
STMN3		target
STOM		target
STOML1		target
STOML2		target
STON1		target
STON2		target
STRADA		target
STRADB		target
STRAP		target
STRC		target
STRN		target
STRN3		target
STT3B		target
STUB1		target
STX10		target
STX12		target
STX1A		target
STX1B		target
STX4		target
STX5		target
STX6		target
STX7		target
STX8		target
STXBP2		target
STXBP3		target
STXBP4		target
STXBP5		target
STXBP5L		target
STYK1		target
SUB1		target
SUCLA2		target
SUDS3		target
SUFU		target
SUGT1		target
SULF2		target
SULT1B1		target
SULT1C4		target
SULT4A1		target
SUMO1		target
SUOX		target
SUPT16H		target
SUPT5H		target
SUPT6H		target
SUPT7L		target
SUPV3L1		target
SURF2		target
SURF4		target
SURF6		target
SUV39H1		target
SUV420H1		target
SUZ12		target
SV2A		target
SV2B		target
SVIL		target
SWAP70		target
SYAP1		target
SYCP1		target
SYDE1		target
SYF2		target
SYK		target
SYMPK		target
SYN1		target
SYN2		target
SYN3		target
SYNC		target
SYNCRIP		target
SYNE2		target
SYNGAP1		target
SYNGR2		target
SYNGR3		target
SYNJ2		target
SYNJ2BP		target
SYNM		target
SYNRG		target
SYP		target
SYT1		target
SYT11		target
SYT12		target
SYT15		target
SYT2		target
SYT3		target
SYT5		target
SYT7		target
SYT9		target
SYTL1		target
SYTL4		target
SYVN1		target
TAAR6		target
TACC1		target
TACC2		target
TACC3		target
TACSTD2		target
TAF11		target
TAF12		target
TAF15		target
TAF1A		target
TAF1C		target
TAF1D		target
TAF2		target
TAF3		target
TAF6L		target
TAF7		target
TAF8		target
TAGLN		target
TAGLN3		target
TAL1		target
TAL2		target
TALDO1		target
TANC1		target
TANC2		target
TANK		target
TAOK1		target
TAOK2		target
TAOK3		target
TAPT1		target
TARBP2		target
TARDBP		target
TARS		target
TAS2R14		target
TAS2R3		target
TATDN1		target
TATDN2		target
TAX1BP1		target
TAX1BP3		target
TBC1D1		target
TBC1D10A		target
TBC1D15		target
TBC1D2		target
TBC1D22A		target
TBC1D22B		target
TBC1D25		target
TBC1D2B		target
TBC1D4		target
TBC1D7		target
TBC1D9		target
TBCA		target
TBCB		target
TBCC		target
TBCD		target
TBCE		target
TBCEL		target
TBK1		target
TBL1X		target
TBL1XR1		target
TBL2		target
TBX2		target
TBX21		target
TBX3		target
TBX5		target
TCAP		target
TCEA1		target
TCEAL2		target
TCEAL3		target
TCEB1		target
TCEB3		target
TCEB3C		target
TCF20		target
TCF25		target
TCF3		target
TCF7L2		target
TCHP		target
TCIRG1		target
TCP1		target
TDO2		target
TDP1		target
TDRD5		target
TDRD7		target
TDRKH		target
TEAD1		target
TEAD3		target
TEAD4		target
TEC		target
TECPR1		target
TECR		target
TEK		target
TEP1		target
TERF1		target
TERF2		target
TERF2IP		target
TERT		target
TES		target
TESK1		target
TET2		target
TEX10		target
TEX101		target
TEX2		target
TF		target
TFAP2B		target
TFAP2C		target
TFAP4		target
TFCP2		target
TFDP1		target
TFG		target
TFIP11		target
TFPI		target
TFPT		target
TFRC		target
TG		target
TGFB1I1		target
TGFB3		target
TGFBR1		target
TGIF1		target
TGIF2		target
TGM1		target
TGM2		target
TGM4		target
TGM5		target
TGM6		target
TGM7		target
TGS1		target
TH		target
THAP10		target
THAP11		target
THAP7		target
THBS3		target
THNSL1		target
THOC1		target
THOC4		target
THOC5		target
THOP1		target
THRA		target
THRAP3		target
THRB		target
THSD7A		target
THSD7B		target
THTPA		target
TIA1		target
TIAM1		target
TICAM1		target
TICAM2		target
TIE1		target
TIGD1		target
TIMELESS		target
TIMM50		target
TIMM8A		target
TIMP3		target
TINF2		target
TIPIN		target
TIPRL		target
TJP1		target
TJP2		target
TJP3		target
TK1		target
TKTL2		target
TLE1		target
TLE2		target
TLE3		target
TLK1		target
TLN1		target
TLN2		target
TLR3		target
TLR4		target
TLR5		target
TLR8		target
TMBIM1		target
TMC8		target
TMCC1		target
TMCC2		target
TMCC3		target
TMCO1		target
TMCO7		target
TMED11P		target
TMED7		target
TMEFF2		target
TMEM115		target
TMEM123		target
TMEM131		target
TMEM135		target
TMEM139		target
TMEM163		target
TMEM189-UBE2V1		target
TMEM192		target
TMEM195		target
TMEM2		target
TMEM22		target
TMEM25		target
TMEM27		target
TMEM48		target
TMEM51		target
TMEM57		target
TMEM85		target
TMEM9		target
TMEM9B		target
TMF1		target
TMOD3		target
TMPO		target
TMPRSS11E		target
TMSB10		target
TMSL3		target
TMTC1		target
TMTC4		target
TMUB1		target
TMX1		target
TMX3		target
TNC		target
TNF		target
TNFAIP1		target
TNFAIP3		target
TNFAIP6		target
TNFRSF10A		target
TNFRSF11A		target
TNFRSF1A		target
TNFRSF1B		target
TNFRSF21		target
TNFRSF8		target
TNFSF13		target
TNIK		target
TNIP1		target
TNK1		target
TNKS		target
TNKS1BP1		target
TNNC1		target
TNNI3		target
TNNT1		target
TNP1		target
TNP2		target
TNPO1		target
TNR		target
TNRC6A		target
TNS1		target
TNS3		target
TNS4		target
TOB1		target
TOE1		target
TOM1L1		target
TOM1L2		target
TOMM20		target
TOMM22		target
TOMM34		target
TOMM70A		target
TOP1		target
TOP1MT		target
TOP2A		target
TOP3A		target
TOPBP1		target
TOPORS		target
TOR1AIP1		target
TOR1AIP2		target
TOX		target
TOX4		target
TP53		target
TP53BP1		target
TP53BP2		target
TP53I3		target
TP53INP2		target
TP53RK		target
TP63		target
TP73		target
TPBG		target
TPCN1		target
TPD52		target
TPD52L1		target
TPH1		target
TPH2		target
TPM1		target
TPM2		target
TPM3		target
TPMT		target
TPPP		target
TPPP2		target
TPR		target
TPRG1L		target
TPRKB		target
TPSAB1		target
TPSD1		target
TPX2		target
TRA2A		target
TRA2B		target
TRAF1		target
TRAF2		target
TRAF3IP1		target
TRAF4		target
TRAF6		target
TRAF7		target
TRAFD1		target
TRAK1		target
TRAK2		target
TRAM1		target
TRAP1		target
TRAPPC1		target
TRAPPC10		target
TRAT1		target
TRERF1		target
TRHR		target
TRIB2		target
TRIM14		target
TRIM16		target
TRIM2		target
TRIM21		target
TRIM23		target
TRIM24		target
TRIM25		target
TRIM28		target
TRIM29		target
TRIM3		target
TRIM32		target
TRIM33		target
TRIM35		target
TRIM37		target
TRIM39		target
TRIM46		target
TRIM47		target
TRIM5		target
TRIM56		target
TRIM58		target
TRIM9		target
TRIO		target
TRIOBP		target
TRIP11		target
TRIP12		target
TRIP13		target
TRIP4		target
TRIP6		target
TRIT1		target
TRMT1		target
TRMT11		target
TRMT2A		target
TRMT6		target
TRMT61A		target
TRNT1		target
TROAP		target
TROVE2		target
TRPC3		target
TRPC5		target
TRPC6		target
TRPM2		target
TRPM4		target
TRPM6		target
TRPM7		target
TRPS1		target
TRPV1		target
TRPV2		target
TRPV3		target
TRPV4		target
TRPV5		target
TRPV6		target
TSC1		target
TSC2		target
TSC22D1		target
TSC22D2		target
TSC22D4		target
TSEN2		target
TSEN54		target
TSFM		target
TSG101		target
TSGA10		target
TSGA13		target
TSGA14		target
TSKS		target
TSN		target
TSNAX		target
TSPAN3		target
TSPAN33		target
TSPY3		target
TSPYL2		target
TSSC4		target
TSSK1B		target
TSSK2		target
TSSK3		target
TSSK4		target
TST		target
TSTD2		target
TTC1		target
TTC12		target
TTC17		target
TTC19		target
TTC21B		target
TTC3		target
TTC33		target
TTC37		target
TTC5		target
TTF1		target
TTF2		target
TTK		target
TTL		target
TTLL1		target
TTLL12		target
TTLL4		target
TTLL5		target
TTRAP		target
TTYH2		target
TTYH3		target
TUBA1A		target
TUBA1B		target
TUBA1C		target
TUBA3C		target
TUBA3E		target
TUBA4A		target
TUBA8		target
TUBB2A		target
TUBB2B		target
TUBB2C		target
TUBB3		target
TUBB4		target
TUBB6		target
TUBGCP2		target
TUBGCP3		target
TUBGCP6		target
TULP2		target
TULP3		target
TULP4		target
TUSC2		target
TUSC3		target
TUT1		target
TWF2		target
TWISTNB		target
TXK		target
TXLNA		target
TXLNB		target
TXN		target
TXNIP		target
TXNL1		target
TXNL4A		target
TXNL4B		target
TXNRD1		target
TYK2		target
TYMS		target
TYR		target
TYRO3		target
TYROBP		target
TYRP1		target
TYW3		target
U2AF1		target
U2AF2		target
UACA		target
UBA1		target
UBA2		target
UBA5		target
UBA7		target
UBAP2		target
UBAP2L		target
UBASH3B		target
UBD		target
UBE2A		target
UBE2E1		target
UBE2E2		target
UBE2E3		target
UBE2F		target
UBE2G1		target
UBE2J1		target
UBE2M		target
UBE2O		target
UBE2Q1		target
UBE2Q2		target
UBE2R2		target
UBE2S		target
UBE2T		target
UBE2Z		target
UBE3A		target
UBE3B		target
UBE3C		target
UBE4B		target
UBL4A		target
UBLCP1		target
UBN1		target
UBN2		target
UBQLN1		target
UBQLN2		target
UBQLN4		target
UBR1		target
UBR2		target
UBR3		target
UBR4		target
UBR5		target
UBR7		target
UBTF		target
UBXN10		target
UBXN4		target
UBXN6		target
UBXN7		target
UBXN8		target
UCHL3		target
UCK1		target
UCK2		target
UCKL1		target
UCP1		target
UFD1L		target
UFM1		target
UGDH		target
UGGT1		target
UGGT2		target
UGP2		target
UGT1A10		target
UGT1A7		target
UGT2B7		target
UGT8		target
UHRF1		target
UHRF2		target
UIMC1		target
ULK1		target
ULK3		target
UMPS		target
UNC119		target
UNC13A		target
UNC13B		target
UNC13C		target
UNC13D		target
UNC45A		target
UNC45B		target
UNC5B		target
UNC93B1		target
UNG		target
UNK		target
UPF2		target
UPF3A		target
UPF3B		target
UPP1		target
UPRT		target
UQCC		target
UQCRC1		target
UQCRC2		target
UQCRFS1		target
UQCRH		target
URB1		target
UROD		target
USF1		target
USF2		target
USMG5		target
USP1		target
USP10		target
USP11		target
USP13		target
USP14		target
USP16		target
USP19		target
USP20		target
USP28		target
USP3		target
USP32		target
USP33		target
USP34		target
USP36		target
USP39		target
USP4		target
USP42		target
USP5		target
USP6		target
USP7		target
USP8		target
USP9Y		target
UTF1		target
UTP11L		target
UTP14A		target
UTP14C		target
UTP18		target
UTP20		target
UTP3		target
UTP6		target
UTRN		target
UTY		target
UVRAG		target
UXT		target
VAC14		target
VAMP1		target
VAMP2		target
VAMP3		target
VAMP4		target
VAMP5		target
VAMP7		target
VAMP8		target
VANGL1		target
VANGL2		target
VARS		target
VASN		target
VASP		target
VAT1		target
VAV1		target
VAV2		target
VAV3		target
VAX2		target
VCAM1		target
VCAN		target
VCL		target
VCP		target
VCPIP1		target
VDAC1		target
VDR		target
VEGFC		target
VEPH1		target
VEZF1		target
VHL		target
VIL1		target
VIM		target
VIP		target
VIPR1		target
VIPR2		target
VLDLR		target
VNN2		target
VPRBP		target
VPS11		target
VPS13A		target
VPS13B		target
VPS13C		target
VPS13D		target
VPS16		target
VPS24		target
VPS26B		target
VPS35		target
VPS37A		target
VPS37C		target
VPS4A		target
VPS4B		target
VPS53		target
VPS54		target
VPS8		target
VRK1		target
VRK2		target
VRK3		target
VSIG4		target
VTA1		target
VTI1B		target
VTN		target
VWA5A		target
WAC		target
WARS		target
WAS		target
WASF1		target
WASF2		target
WASF3		target
WASL		target
WBP11		target
WBP2		target
WBP4		target
WDFY1		target
WDFY3		target
WDHD1		target
WDR11		target
WDR13		target
WDR18		target
WDR19		target
WDR25		target
WDR3		target
WDR33		target
WDR4		target
WDR44		target
WDR46		target
WDR48		target
WDR51B		target
WDR55		target
WDR59		target
WDR60		target
WDR61		target
WDR7		target
WDR77		target
WDR8		target
WDR82		target
WDR88		target
WDSUB1		target
WEE1		target
WFS1		target
WHAMM		target
WHSC1		target
WHSC2		target
WIBG		target
WIPF1		target
WIPF2		target
WIPI2		target
WNK1		target
WNK2		target
WNK4		target
WNT10B		target
WNT2B		target
WNT5B		target
WNT7A		target
WRAP53		target
WRN		target
WRNIP1		target
WT1		target
WTAP		target
WWC1		target
WWC2		target
WWC3		target
WWOX		target
WWP1		target
WWP2		target
WWTR1		target
XAB2		target
XDH		target
XIAP		target
XIRP2		target
XK		target
XPA		target
XPC		target
XPO1		target
XPO4		target
XPO5		target
XPO6		target
XPR1		target
XRCC1		target
XRCC2		target
XRCC3		target
XRCC4		target
XRCC5		target
XRCC6		target
XRN1		target
XRN2		target
YAF2		target
YARS		target
YARS2		target
YBX1		target
YEATS2		target
YES1		target
YIF1B		target
YIPF5		target
YPEL2		target
YRDC		target
YTHDC1		target
YTHDF1		target
YTHDF2		target
YWHAB		target
YWHAG		target
YWHAH		target
YWHAQ		target
YWHAZ		target
YY1		target
YY1AP1		target
ZAK		target
ZAP70		target
ZBED4		target
ZBTB1		target
ZBTB11		target
ZBTB16		target
ZBTB17		target
ZBTB2		target
ZBTB24		target
ZBTB3		target
ZBTB33		target
ZBTB38		target
ZBTB4		target
ZBTB40		target
ZBTB7A		target
ZBTB9		target
ZC3H11A		target
ZC3H12C		target
ZC3H14		target
ZC3H18		target
ZC3H3		target
ZC3H7A		target
ZC3HAV1		target
ZC3HC1		target
ZCCHC12		target
ZCCHC14		target
ZCCHC17		target
ZCCHC2		target
ZCCHC4		target
ZCCHC7		target
ZCCHC8		target
ZCCHC9		target
ZCRB1		target
ZDHHC11		target
ZDHHC16		target
ZDHHC17		target
ZDHHC4		target
ZEB1		target
ZEB2		target
ZFAT		target
ZFC3H1		target
ZFHX3		target
ZFP106		target
ZFP161		target
ZFP36		target
ZFP36L1		target
ZFP36L2		target
ZFP62		target
ZFP64		target
ZFP91		target
ZFPL1		target
ZFPM1		target
ZFR		target
ZFX		target
ZFY		target
ZFYVE16		target
ZFYVE19		target
ZFYVE20		target
ZFYVE26		target
ZG16B		target
ZGPAT		target
ZHX1		target
ZHX2		target
ZHX3		target
ZIC2		target
ZIC5		target
ZIM3		target
ZKSCAN1		target
ZKSCAN4		target
ZMIZ2		target
ZMPSTE24		target
ZMYM2		target
ZMYM3		target
ZMYM4		target
ZMYM6		target
ZNF132		target
ZNF142		target
ZNF143		target
ZNF148		target
ZNF169		target
ZNF175		target
ZNF184		target
ZNF189		target
ZNF192		target
ZNF214		target
ZNF215		target
ZNF217		target
ZNF219		target
ZNF224		target
ZNF236		target
ZNF238		target
ZNF239		target
ZNF24		target
ZNF259		target
ZNF264		target
ZNF266		target
ZNF267		target
ZNF276		target
ZNF281		target
ZNF282		target
ZNF295		target
ZNF3		target
ZNF318		target
ZNF326		target
ZNF330		target
ZNF331		target
ZNF333		target
ZNF334		target
ZNF335		target
ZNF362		target
ZNF384		target
ZNF385A		target
ZNF397		target
ZNF407		target
ZNF408		target
ZNF423		target
ZNF433		target
ZNF443		target
ZNF444		target
ZNF470		target
ZNF496		target
ZNF510		target
ZNF512B		target
ZNF516		target
ZNF518A		target
ZNF589		target
ZNF592		target
ZNF593		target
ZNF606		target
ZNF608		target
ZNF609		target
ZNF622		target
ZNF630		target
ZNF638		target
ZNF639		target
ZNF652		target
ZNF654		target
ZNF670		target
ZNF687		target
ZNF689		target
ZNF7		target
ZNF704		target
ZNF768		target
ZNF8		target
ZNF830		target
ZNHIT2		target
ZNHIT3		target
ZNHIT6		target
ZNRF1		target
ZNRF2		target
ZNRF3		target
ZRANB2		target
ZRSR2		target
ZSCAN22		target
ZW10		target
ZWILCH		target
ZXDA		target
ZXDB		target
ZYX		target
ZZEF1		target
ZZZ3		target
